filename,psnr,ssim,mse
img_msec_1595796409478_1_thumbnail.jpeg,28.15034471029569,0.49381347701747796,99.55106026785714
img_msec_1598399450660_2_thumbnail.jpeg,22.315327170815817,0.4070174397255867,381.5466491284014
img_msec_1597433874681_2_thumbnail.jpeg,26.347631212971294,0.47494989100636664,150.77080011692178
img_msec_1606689546581_2_thumbnail.jpeg,19.471542345765876,0.634641187448703,734.3889376062925
img_msec_1597977418041_2_thumbnail.jpeg,27.261252513572828,0.4690424055729738,122.16733763818027
img_msec_1604269082071_2_thumbnail.jpeg,30.038849081996297,0.5541722964624852,64.44592368197279
img_msec_1595796767320_1_thumbnail.jpeg,25.870683091062972,0.46929372477519465,168.27207562712584
img_msec_1536095035794_2_thumbnail.jpeg,26.233822548459102,0.5277661070392036,154.77403539540816
img_msec_1598399412981_2_thumbnail.jpeg,23.80346725363225,0.414833759831608,270.8529908056973
