filename,label,confidence,keep,gain_r,gain_g,gain_b,exposure,acq_ts,acq_dt,ref_dt,tle_age,lat,lng,h,tle_ref_line1,tle_ref_line2
img_msec_1697366647349_2,bad,0.93764099999999995,False,8,8,8,2,1697366647349,2023/10/15 10:44:07,2023/10/13 21:26:43,1.5537568700819975,-21.960444709992508,-62.411338484422579,448966.0625,1 44878U 19092F   23286.89355041  .00048597  00000+0  11500-2 0  9999,2 44878  97.4683 117.7102 0008426  69.6319 290.5832 15.41608886212037
img_msec_1697366675911_2,bad,0.83500099999999999,False,8,8,8,2,1697366675911,2023/10/15 10:44:36,2023/10/13 21:26:43,1.5540874487924157,-20.145566117324446,-62.804074361698312,448176.0625,1 44878U 19092F   23286.89355041  .00048597  00000+0  11500-2 0  9999,2 44878  97.4683 117.7102 0008426  69.6319 290.5832 15.41608886212037
img_msec_1697366707348_2,bad,0.80166899999999996,False,8,8,8,2,1697366707348,2023/10/15 10:45:07,2023/10/13 21:26:43,1.5544513029599329,-18.14725937940111,-63.229137524315718,447336.25,1 44878U 19092F   23286.89355041  .00048597  00000+0  11500-2 0  9999,2 44878  97.4683 117.7102 0008426  69.6319 290.5832 15.41608886212037
img_msec_1697366745909_2,bad,0.90276599999999996,False,8,8,8,2,1697366745909,2023/10/15 10:45:46,2023/10/13 21:26:43,1.5548976108257193,-15.695134382454613,-63.741586127174266,446352.09375,1 44878U 19092F   23286.89355041  .00048597  00000+0  11500-2 0  9999,2 44878  97.4683 117.7102 0008426  69.6319 290.5832 15.41608886212037
img_msec_1697366761189_2,bad,0.90242199999999995,False,8,8,8,2,1697366761189,2023/10/15 10:46:01,2023/10/13 21:26:43,1.5550744626889355,-14.72319334091992,-63.942263915178408,445977.03125,1 44878U 19092F   23286.89355041  .00048597  00000+0  11500-2 0  9999,2 44878  97.4683 117.7102 0008426  69.6319 290.5832 15.41608886212037
img_msec_1697366773748_2,bad,0.88985099999999995,False,8,8,8,2,1697366773748,2023/10/15 10:46:14,2023/10/13 21:26:43,1.5552198214791133,-13.924220009926632,-64.106297738285434,445675.34375,1 44878U 19092F   23286.89355041  .00048597  00000+0  11500-2 0  9999,2 44878  97.4683 117.7102 0008426  69.6319 290.5832 15.41608886212037
img_msec_1697366797030_2,bad,0.90124000000000004,False,8,8,8,2,1697366797030,2023/10/15 10:46:37,2023/10/13 21:26:43,1.555489289072284,-12.442827964805382,-64.40840383546427,445132.34375,1 44878U 19092F   23286.89355041  .00048597  00000+0  11500-2 0  9999,2 44878  97.4683 117.7102 0008426  69.6319 290.5832 15.41608886212037
img_msec_1697366809828_2,bad,0.90258400000000005,False,8,8,8,2,1697366809828,2023/10/15 10:46:50,2023/10/13 21:26:43,1.5556374140724074,-11.628381694021076,-64.573469017135963,444843.09375,1 44878U 19092F   23286.89355041  .00048597  00000+0  11500-2 0  9999,2 44878  97.4683 117.7102 0008426  69.6319 290.5832 15.41608886212037
img_msec_1697366822468_2,bad,0.85470299999999999,False,8,8,8,2,1697366822468,2023/10/15 10:47:02,2023/10/13 21:26:43,1.5557837103624479,-10.823904084330403,-64.735856764653022,444563.96875,1 44878U 19092F   23286.89355041  .00048597  00000+0  11500-2 0  9999,2 44878  97.4683 117.7102 0008426  69.6319 290.5832 15.41608886212037
img_msec_1697366843269_2,bad,0.89863099999999996,False,8,8,8,2,1697366843269,2023/10/15 10:47:23,2023/10/13 21:26:43,1.5560244626758504,-9.4998352014566425,-65.001851651690004,444119.15625,1 44878U 19092F   23286.89355041  .00048597  00000+0  11500-2 0  9999,2 44878  97.4683 117.7102 0008426  69.6319 290.5832 15.41608886212037
img_msec_1697366858949_2,bad,0.90213699999999997,False,8,8,8,2,1697366858949,2023/10/15 10:47:39,2023/10/13 21:26:43,1.5562059441581368,-8.5015979316174004,-65.201450269805278,443796.09375,1 44878U 19092F   23286.89355041  .00048597  00000+0  11500-2 0  9999,2 44878  97.4683 117.7102 0008426  69.6319 290.5832 15.41608886212037
img_msec_1697366871591_2,bad,0.90165799999999996,False,8,8,8,2,1697366871591,2023/10/15 10:47:52,2023/10/13 21:26:43,1.5563522636075504,-7.696686604914432,-65.361870922841376,443543.375,1 44878U 19092F   23286.89355041  .00048597  00000+0  11500-2 0  9999,2 44878  97.4683 117.7102 0008426  69.6319 290.5832 15.41608886212037
img_msec_1697366892550_2,bad,0.89611399999999997,False,8,8,8,2,1697366892550,2023/10/15 10:48:13,2023/10/13 21:26:43,1.5565948446310358,-6.3620787401513423,-65.626964224907908,443140.0,1 44878U 19092F   23286.89355041  .00048597  00000+0  11500-2 0  9999,2 44878  97.4683 117.7102 0008426  69.6319 290.5832 15.41608886212037
img_msec_1697366937908_2,bad,0.87224500000000005,False,8,8,8,2,1697366937908,2023/10/15 10:48:58,2023/10/13 21:26:43,1.557119821482047,-3.4732118108803678,-66.197817775359226,442335.25,1 44878U 19092F   23286.89355041  .00048597  00000+0  11500-2 0  9999,2 44878  97.4683 117.7102 0008426  69.6319 290.5832 15.41608886212037
img_msec_1697366958069_2,bad,0.88649299999999998,False,8,8,8,2,1697366958069,2023/10/15 10:49:18,2023/10/13 21:26:43,1.5573531663831091,-2.1889146926567684,-66.450712359568129,442008.1875,1 44878U 19092F   23286.89355041  .00048597  00000+0  11500-2 0  9999,2 44878  97.4683 117.7102 0008426  69.6319 290.5832 15.41608886212037
img_msec_1697366970549_2,bad,0.90337500000000004,False,8,8,8,2,1697366970549,2023/10/15 10:49:31,2023/10/13 21:26:43,1.5574976108327974,-1.3938482298687265,-66.607110031183069,441815.34375,1 44878U 19092F   23286.89355041  .00048597  00000+0  11500-2 0  9999,2 44878  97.4683 117.7102 0008426  69.6319 290.5832 15.41608886212037
img_msec_1697366983108_2,bad,0.89373899999999995,False,8,8,8,2,1697366983108,2023/10/15 10:49:43,2023/10/13 21:26:43,1.5576429696302512,-0.59370218741145797,-66.764436608525145,441628.71875,1 44878U 19092F   23286.89355041  .00048597  00000+0  11500-2 0  9999,2 44878  97.4683 117.7102 0008426  69.6319 290.5832 15.41608886212037
img_msec_1697366996549_2,bad,0.78543600000000002,False,8,8,8,2,1697366996549,2023/10/15 10:49:57,2023/10/13 21:26:43,1.5577985367563087,0.26268568706453183,-66.932780280998458,441437.375,1 44878U 19092F   23286.89355041  .00048597  00000+0  11500-2 0  9999,2 44878  97.4683 117.7102 0008426  69.6319 290.5832 15.41608886212037
img_msec_1697367013830_2,earth,0.726715,True,8,8,8,2,1697367013830,2023/10/15 10:50:14,2023/10/13 21:26:43,1.5579985483273049,1.3638050024741908,-67.149256296552835,441204.09375,1 44878U 19092F   23286.89355041  .00048597  00000+0  11500-2 0  9999,2 44878  97.4683 117.7102 0008426  69.6319 290.5832 15.41608886212037
