epoch,shortterm,midterm,longterm
1696107725.753,1.090000,0.880000,0.520000
1696107735.754,1.070000,0.880000,0.520000
1696107745.753,1.060000,0.890000,0.530000
1696107755.753,1.050000,0.890000,0.530000
1696107765.753,1.120000,0.910000,0.550000
1696107775.753,1.100000,0.910000,0.550000
1696107785.753,1.090000,0.920000,0.560000
1696107795.753,1.070000,0.920000,0.560000
1696107805.753,1.140000,0.940000,0.570000
1696107815.753,0.960000,0.910000,0.560000
1696107825.753,0.810000,0.880000,0.560000
1696107835.753,0.690000,0.850000,0.550000
1696107845.753,0.580000,0.820000,0.540000
1696107855.753,0.490000,0.790000,0.540000
1696107865.753,0.560000,0.800000,0.540000
1696107875.753,0.480000,0.770000,0.540000
1696107885.753,0.400000,0.750000,0.530000
1696107895.753,0.340000,0.720000,0.520000
1696107905.753,0.290000,0.700000,0.520000
1696107915.753,0.240000,0.670000,0.510000
1696107925.753,0.200000,0.650000,0.510000
1696107935.753,0.170000,0.630000,0.500000
1696107945.753,0.150000,0.610000,0.500000
1696107955.753,0.120000,0.590000,0.490000
1696107965.753,0.100000,0.570000,0.480000
1696107975.753,0.090000,0.550000,0.480000
1696107985.754,0.070000,0.530000,0.470000
1696107995.753,0.060000,0.510000,0.470000
1696108005.753,0.050000,0.500000,0.460000
1696108015.753,0.200000,0.510000,0.470000
1696108025.753,0.170000,0.490000,0.460000
1696108035.753,0.140000,0.480000,0.450000
1696108045.753,0.120000,0.460000,0.450000
1696108055.753,0.100000,0.450000,0.440000
1696108065.753,0.090000,0.430000,0.440000
1696108075.753,0.070000,0.420000,0.430000
1696108085.755,0.060000,0.400000,0.430000
1696108095.753,0.050000,0.390000,0.420000
1696108105.753,0.040000,0.380000,0.420000
1696108115.753,0.040000,0.360000,0.410000
1696108125.753,0.030000,0.350000,0.410000
1696108135.754,0.020000,0.340000,0.410000
1696108145.753,0.020000,0.330000,0.400000
1696108155.754,0.020000,0.320000,0.400000
1696108165.753,0.170000,0.340000,0.400000
1696108175.753,0.370000,0.380000,0.410000
1696108185.753,0.470000,0.400000,0.420000
1696108195.753,0.550000,0.420000,0.430000
1696108205.754,0.620000,0.440000,0.430000
1696108215.753,0.680000,0.460000,0.440000
1696108225.753,0.730000,0.480000,0.450000
1696108235.753,0.840000,0.510000,0.460000
1696108245.753,0.870000,0.530000,0.470000
1696108255.753,0.890000,0.540000,0.470000
1696108265.753,0.990000,0.570000,0.480000
1696108275.754,0.990000,0.590000,0.490000
1696108285.753,0.990000,0.600000,0.500000
1696108295.753,0.990000,0.620000,0.500000
1696108305.753,0.990000,0.630000,0.510000
1696108315.753,1.000000,0.640000,0.510000
1696108325.753,1.000000,0.650000,0.520000
1696108335.753,1.000000,0.670000,0.520000
1696108345.754,1.000000,0.680000,0.530000
1696108355.753,1.000000,0.690000,0.540000
1696108365.753,1.150000,0.730000,0.550000
1696108375.753,1.120000,0.740000,0.560000
1696108385.753,1.100000,0.750000,0.560000
1696108395.753,1.090000,0.760000,0.570000
1696108405.753,1.070000,0.770000,0.570000
1696108415.753,1.060000,0.780000,0.580000
1696108425.753,1.050000,0.780000,0.580000
1696108435.753,1.040000,0.790000,0.590000
1696108445.753,1.040000,0.800000,0.590000
1696108455.753,1.110000,0.820000,0.600000
1696108465.753,1.090000,0.830000,0.610000
1696108475.753,1.080000,0.830000,0.610000
1696108485.753,1.070000,0.840000,0.620000
1696108495.753,1.060000,0.850000,0.620000
1696108505.753,1.050000,0.850000,0.630000
1696108515.753,1.040000,0.860000,0.630000
1696108525.753,1.110000,0.880000,0.640000
1696108535.753,1.090000,0.880000,0.640000
1696108545.755,1.160000,0.900000,0.650000
1696108555.753,1.210000,0.920000,0.660000
1696108565.756,1.170000,0.930000,0.670000
1696108575.753,1.150000,0.930000,0.670000
1696108585.753,1.120000,0.930000,0.670000
1696108595.753,1.100000,0.940000,0.680000
1696108605.753,1.090000,0.940000,0.680000
1696108615.753,1.070000,0.940000,0.690000
1696108625.753,1.060000,0.940000,0.690000
1696108635.753,1.050000,0.950000,0.690000
1696108645.753,1.120000,0.960000,0.700000
1696108655.753,1.020000,0.950000,0.700000
1696108665.753,1.020000,0.950000,0.710000
1696108675.754,1.020000,0.950000,0.710000
1696108685.753,1.010000,0.950000,0.710000
1696108695.753,1.010000,0.960000,0.720000
1696108705.753,1.010000,0.960000,0.720000
1696108715.753,1.010000,0.960000,0.720000
1696108725.753,1.010000,0.960000,0.730000
1696108735.753,1.000000,0.960000,0.730000
1696108745.753,1.150000,1.000000,0.750000
1696108755.753,1.130000,1.000000,0.750000
1696108765.753,1.110000,1.000000,0.750000
1696108775.754,1.090000,1.000000,0.750000
1696108785.754,1.080000,1.000000,0.760000
1696108795.753,1.060000,1.000000,0.760000
1696108805.753,1.050000,1.000000,0.760000
1696108815.753,1.050000,1.000000,0.770000
1696108825.753,1.040000,1.000000,0.770000
1696108835.753,1.110000,1.020000,0.780000
1696108845.753,1.090000,1.020000,0.780000
1696108855.753,1.240000,1.050000,0.790000
1696108865.753,1.200000,1.050000,0.800000
1696108875.753,1.170000,1.040000,0.800000
1696108885.753,1.140000,1.040000,0.800000
1696108895.753,1.120000,1.040000,0.810000
1696108905.753,1.100000,1.040000,0.810000
1696108915.753,1.160000,1.050000,0.820000
1696108925.753,1.140000,1.050000,0.820000
1696108935.754,1.190000,1.070000,0.830000
1696108945.753,1.160000,1.060000,0.830000
1696108955.753,1.130000,1.060000,0.830000
1696108965.753,1.110000,1.060000,0.830000
1696108975.753,1.100000,1.060000,0.830000
1696108985.753,1.080000,1.050000,0.840000
1696108995.753,1.070000,1.050000,0.840000
1696109005.753,1.060000,1.050000,0.840000
1696109015.753,1.050000,1.050000,0.840000
1696109025.757,1.120000,1.060000,0.850000
1696109035.753,1.100000,1.060000,0.850000
1696109045.753,1.080000,1.060000,0.850000
1696109055.753,1.070000,1.060000,0.860000
1696109065.754,1.060000,1.050000,0.860000
1696109075.753,1.050000,1.050000,0.860000
1696109085.753,1.040000,1.050000,0.860000
1696109095.753,1.110000,1.060000,0.870000
1696109105.753,1.090000,1.060000,0.870000
1696109115.753,1.080000,1.060000,0.870000
1696109125.753,1.140000,1.070000,0.880000
1696109135.753,1.120000,1.070000,0.880000
1696109145.753,1.020000,1.050000,0.880000
1696109155.754,1.160000,1.080000,0.890000
1696109165.753,1.140000,1.080000,0.890000
1696109175.753,1.120000,1.080000,0.890000
1696109185.753,1.100000,1.070000,0.900000
1696109195.755,1.080000,1.070000,0.900000
1696109205.754,1.070000,1.070000,0.900000
1696109215.753,1.060000,1.060000,0.900000
1696109225.755,1.050000,1.060000,0.900000
1696109235.753,1.040000,1.060000,0.910000
1696109245.753,1.030000,1.060000,0.910000
1696109255.753,1.030000,1.050000,0.910000
1696109265.753,1.020000,1.050000,0.910000
1696109275.753,1.020000,1.050000,0.910000
1696109285.753,1.020000,1.050000,0.910000
1696109295.753,1.010000,1.050000,0.910000
1696109305.753,1.160000,1.080000,0.930000
1696109315.753,1.520000,1.160000,0.950000
1696109325.753,1.440000,1.150000,0.950000
1696109335.753,1.370000,1.150000,0.950000
1696109345.753,1.310000,1.140000,0.960000
1696109355.753,1.270000,1.140000,0.960000
1696109365.754,1.220000,1.130000,0.960000
1696109375.753,1.190000,1.130000,0.960000
1696109385.753,1.450000,1.190000,0.980000
1696109395.753,1.460000,1.200000,0.990000
1696109405.753,1.390000,1.190000,0.990000
1696109415.753,1.330000,1.180000,0.990000
1696109425.753,1.280000,1.180000,0.990000
1696109435.754,1.240000,1.170000,0.990000
1696109445.753,1.200000,1.170000,0.990000
1696109455.753,1.170000,1.160000,0.990000
1696109465.754,1.140000,1.150000,0.990000
1696109475.753,1.190000,1.170000,1.000000
1696109485.753,1.160000,1.160000,1.000000
1696109495.753,1.140000,1.150000,1.000000
1696109505.754,1.120000,1.150000,1.000000
1696109515.753,1.100000,1.140000,1.000000
1696109525.753,1.080000,1.140000,1.000000
1696109535.753,1.070000,1.130000,1.000000
1696109545.753,1.060000,1.130000,1.000000
1696109555.755,1.050000,1.120000,1.000000
1696109565.753,1.200000,1.150000,1.010000
1696109575.753,1.170000,1.150000,1.010000
1696109585.757,1.140000,1.140000,1.010000
1696109595.757,1.120000,1.140000,1.010000
1696109605.754,1.100000,1.130000,1.010000
1696109615.753,1.090000,1.130000,1.010000
1696109625.753,1.070000,1.120000,1.000000
1696109635.753,1.060000,1.120000,1.000000
1696109645.753,0.900000,1.080000,0.990000
1696109655.753,0.910000,1.080000,0.990000
1696109665.753,1.000000,1.090000,1.000000
1696109675.753,1.000000,1.090000,1.000000
1696109685.753,1.000000,1.080000,1.000000
1696109695.753,1.000000,1.080000,1.000000
1696109705.753,1.000000,1.080000,1.000000
1696109715.753,1.000000,1.070000,1.000000
1696109725.753,1.000000,1.070000,1.000000
1696109735.753,1.000000,1.070000,1.000000
1696109745.754,1.000000,1.070000,1.000000
1696109755.753,1.000000,1.060000,1.000000
1696109765.753,1.070000,1.080000,1.000000
1696109775.753,1.060000,1.080000,1.000000
1696109785.753,1.420000,1.150000,1.030000
1696109795.753,1.720000,1.230000,1.060000
1696109805.753,1.690000,1.240000,1.060000
1696109815.753,1.650000,1.250000,1.070000
1696109825.753,1.770000,1.290000,1.080000
1696109835.753,1.730000,1.300000,1.090000
1696109845.753,1.690000,1.300000,1.090000
1696109855.753,1.970000,1.370000,1.120000
1696109865.754,2.040000,1.410000,1.130000
1696109875.753,1.880000,1.400000,1.130000
1696109885.753,1.740000,1.380000,1.130000
1696109895.753,1.630000,1.370000,1.130000
1696109905.753,1.530000,1.360000,1.120000
1696109915.754,1.450000,1.350000,1.120000
1696109925.753,1.380000,1.330000,1.120000
1696109935.753,1.320000,1.320000,1.120000
1696109945.754,1.270000,1.310000,1.120000
1696109955.753,1.300000,1.320000,1.120000
1696109965.753,1.260000,1.310000,1.120000
1696109975.753,1.220000,1.300000,1.120000
1696109985.753,1.180000,1.290000,1.110000
1696109995.753,1.150000,1.280000,1.110000
1696110005.753,1.130000,1.270000,1.110000
1696110015.756,1.110000,1.260000,1.110000
1696110025.753,1.090000,1.250000,1.110000
1696110035.753,1.080000,1.240000,1.100000
1696110045.753,1.150000,1.250000,1.110000
1696110055.754,1.120000,1.240000,1.110000
1696110065.753,1.100000,1.230000,1.100000
1696110075.753,1.090000,1.220000,1.100000
1696110085.753,1.070000,1.220000,1.100000
1696110095.760,1.060000,1.210000,1.100000
1696110105.753,1.050000,1.200000,1.100000
1696110115.753,1.040000,1.190000,1.090000
1696110125.753,1.040000,1.190000,1.090000
1696110135.753,1.030000,1.180000,1.090000
1696110145.753,1.020000,1.170000,1.090000
1696110155.753,0.860000,1.130000,1.080000
1696110165.753,0.730000,1.100000,1.070000
1696110175.753,0.620000,1.060000,1.050000
1696110185.753,0.520000,1.020000,1.040000
1696110195.753,0.440000,0.990000,1.030000
1696110205.753,0.370000,0.960000,1.020000
1696110215.753,0.310000,0.930000,1.010000
1696110225.753,0.270000,0.890000,1.000000
1696110235.753,0.220000,0.860000,0.990000
1696110245.753,0.190000,0.840000,0.970000
1696110255.753,0.160000,0.810000,0.960000
1696110265.753,0.130000,0.780000,0.950000
1696110275.753,0.110000,0.750000,0.940000
1696110285.753,0.100000,0.730000,0.930000
1696110295.753,0.160000,0.720000,0.930000
1696110305.753,0.140000,0.700000,0.920000
1696110315.753,0.110000,0.670000,0.910000
1696110325.753,0.100000,0.650000,0.900000
1696110335.753,0.080000,0.630000,0.890000
1696110345.753,0.070000,0.610000,0.880000
1696110355.753,0.060000,0.590000,0.870000
1696110365.753,0.050000,0.570000,0.860000
1696110375.753,0.040000,0.550000,0.850000
1696110385.753,0.030000,0.530000,0.840000
1696110395.753,0.030000,0.510000,0.830000
1696110405.753,0.020000,0.490000,0.820000
1696110415.753,0.020000,0.480000,0.810000
1696110425.753,0.020000,0.460000,0.800000
1696110435.753,0.010000,0.450000,0.790000
1696110445.753,0.010000,0.430000,0.780000
1696110455.753,0.080000,0.430000,0.780000
1696110465.753,0.070000,0.420000,0.770000
1696110475.753,0.060000,0.400000,0.760000
1696110485.753,0.050000,0.390000,0.750000
1696110495.753,0.040000,0.380000,0.740000
1696110505.753,0.030000,0.360000,0.740000
1696110515.753,0.030000,0.350000,0.730000
1696110525.753,0.020000,0.340000,0.720000
1696110535.753,0.020000,0.330000,0.710000
1696110545.753,0.020000,0.320000,0.700000
1696110555.753,0.010000,0.310000,0.700000
1696110565.753,0.010000,0.300000,0.690000
1696110575.753,0.010000,0.290000,0.680000
1696110585.753,0.010000,0.280000,0.670000
1696110595.753,0.000000,0.270000,0.660000
1696110605.753,0.080000,0.270000,0.660000
1696110615.753,0.070000,0.260000,0.650000
1696110625.753,0.060000,0.260000,0.650000
1696110635.753,0.050000,0.250000,0.640000
1696110645.753,0.040000,0.240000,0.630000
1696110655.753,0.040000,0.230000,0.620000
1696110665.753,0.030000,0.220000,0.620000
1696110675.753,0.020000,0.210000,0.610000
1696110685.753,0.020000,0.210000,0.600000
1696110695.753,0.020000,0.200000,0.600000
1696110705.753,0.010000,0.190000,0.590000
1696110715.753,0.010000,0.180000,0.580000
1696110725.753,0.010000,0.180000,0.580000
1696110735.753,0.010000,0.170000,0.570000
1696110745.753,0.010000,0.170000,0.560000
1696110755.753,0.000000,0.160000,0.560000
1696110765.753,0.080000,0.170000,0.560000
1696110775.753,0.070000,0.170000,0.550000
1696110785.753,0.060000,0.160000,0.540000
1696110795.753,0.050000,0.150000,0.540000
1696110805.753,0.040000,0.150000,0.530000
1696110815.753,0.030000,0.140000,0.520000
1696110825.753,0.030000,0.140000,0.520000
1696110835.753,0.020000,0.130000,0.510000
1696110845.753,0.020000,0.130000,0.510000
1696110855.753,0.020000,0.120000,0.500000
1696110865.753,0.010000,0.120000,0.500000
1696110875.753,0.010000,0.110000,0.490000
1696110885.753,0.010000,0.110000,0.480000
1696110895.753,0.010000,0.110000,0.480000
1696110905.753,0.000000,0.100000,0.470000
1696110915.753,0.080000,0.120000,0.470000
1696110925.753,0.070000,0.110000,0.470000
1696110935.753,0.060000,0.110000,0.460000
1696110945.753,0.050000,0.100000,0.450000
1696110955.753,0.040000,0.100000,0.450000
1696110965.753,0.040000,0.100000,0.440000
