epoch,value
1696106975.828,128528384.000000
1696106985.756,128942080.000000
1696106995.756,129007616.000000
1696107005.756,129024000.000000
1696107015.756,129060864.000000
1696107025.756,129040384.000000
1696107035.756,129040384.000000
1696107045.756,129060864.000000
1696107055.756,129056768.000000
1696107065.756,129060864.000000
1696107075.756,129060864.000000
1696107085.756,129060864.000000
1696107095.756,129060864.000000
1696107105.756,129064960.000000
1696107115.756,129064960.000000
1696107125.756,129069056.000000
1696107135.756,129069056.000000
1696107145.756,129052672.000000
1696107155.756,129052672.000000
1696107165.756,129073152.000000
1696107175.756,129073152.000000
1696107185.756,129073152.000000
1696107195.756,129073152.000000
1696107205.756,129073152.000000
1696107215.756,129073152.000000
1696107225.756,129073152.000000
1696107235.756,129073152.000000
1696107245.756,129077248.000000
1696107255.756,129081344.000000
1696107265.756,129077248.000000
1696107275.756,129077248.000000
1696107285.756,129077248.000000
1696107295.756,129077248.000000
1696107305.756,129077248.000000
1696107315.756,129077248.000000
1696107325.756,129097728.000000
1696107335.756,129097728.000000
1696107345.756,129077248.000000
1696107355.756,129081344.000000
1696107365.756,129081344.000000
1696107375.756,129081344.000000
1696107385.756,129085440.000000
1696107395.756,129085440.000000
1696107405.756,129089536.000000
1696107415.756,129089536.000000
1696107425.756,129089536.000000
1696107435.756,129089536.000000
1696107445.759,129093632.000000
1696107455.756,129089536.000000
1696107465.760,129089536.000000
1696107475.756,129093632.000000
1696107485.756,129093632.000000
1696107495.771,129093632.000000
1696107505.756,129093632.000000
1696107515.756,129093632.000000
1696107525.756,129093632.000000
1696107535.756,129093632.000000
1696107545.756,129093632.000000
1696107555.756,129093632.000000
1696107565.756,129093632.000000
1696107575.756,129093632.000000
1696107585.756,129093632.000000
1696107595.756,129097728.000000
1696107605.756,129097728.000000
1696107615.756,129097728.000000
1696107625.756,129097728.000000
1696107635.756,129105920.000000
1696107645.756,129101824.000000
1696107655.756,129101824.000000
1696107665.756,129101824.000000
1696107675.756,129101824.000000
1696107685.756,129101824.000000
1696107695.756,129101824.000000
1696107705.770,129101824.000000
1696107715.756,129105920.000000
1696107725.756,129105920.000000
1696107735.756,129105920.000000
1696107745.756,129105920.000000
1696107755.756,129105920.000000
1696107765.759,129105920.000000
1696107775.770,129105920.000000
1696107785.756,129105920.000000
1696107795.756,129105920.000000
1696107805.756,129105920.000000
1696107815.756,129105920.000000
1696107825.756,129114112.000000
1696107835.756,129110016.000000
1696107845.756,129110016.000000
1696107855.756,129110016.000000
1696107865.756,129110016.000000
1696107875.756,129134592.000000
1696107885.756,129134592.000000
1696107895.756,129114112.000000
1696107905.756,129167360.000000
1696107915.756,129167360.000000
1696107925.756,129167360.000000
1696107935.756,129126400.000000
1696107945.756,129126400.000000
1696107955.756,129126400.000000
1696107965.756,129126400.000000
1696107975.757,129179648.000000
1696107985.756,129126400.000000
1696107995.756,129126400.000000
1696108005.756,129126400.000000
1696108015.756,129126400.000000
1696108025.756,129126400.000000
1696108035.756,129126400.000000
1696108045.756,129130496.000000
1696108055.756,129130496.000000
1696108065.756,129134592.000000
1696108075.756,129134592.000000
1696108085.756,129138688.000000
1696108095.756,129138688.000000
1696108105.756,129138688.000000
1696108115.756,129142784.000000
1696108125.756,129122304.000000
1696108135.761,129150976.000000
1696108145.756,129146880.000000
1696108155.756,129146880.000000
1696108165.756,129150976.000000
1696108175.760,129155072.000000
1696108185.761,129159168.000000
1696108195.756,129159168.000000
1696108205.756,129167360.000000
1696108215.756,129167360.000000
1696108225.760,129216512.000000
1696108235.763,129265664.000000
1696108245.757,129269760.000000
1696108255.756,129351680.000000
1696108265.756,129351680.000000
1696108275.756,129351680.000000
1696108285.757,129351680.000000
1696108295.756,129388544.000000
1696108305.756,129388544.000000
1696108315.756,129392640.000000
1696108325.756,129396736.000000
1696108335.756,129392640.000000
1696108345.756,129404928.000000
1696108355.756,129404928.000000
1696108365.756,129437696.000000
1696108375.756,129437696.000000
1696108385.756,129441792.000000
1696108395.756,129441792.000000
1696108405.756,129441792.000000
1696108415.756,129441792.000000
1696108425.756,129441792.000000
1696108435.760,129445888.000000
1696108445.756,129445888.000000
1696108455.756,129449984.000000
1696108465.756,129449984.000000
1696108475.756,129449984.000000
1696108485.756,129454080.000000
1696108495.756,129449984.000000
1696108505.756,129449984.000000
1696108515.756,129449984.000000
1696108525.756,129449984.000000
1696108535.756,129449984.000000
1696108545.756,129449984.000000
1696108555.756,129454080.000000
1696108565.756,129454080.000000
1696108575.756,129454080.000000
1696108585.756,129454080.000000
1696108595.756,129454080.000000
1696108605.756,129454080.000000
1696108615.756,129474560.000000
1696108625.756,129478656.000000
1696108635.756,129482752.000000
1696108645.756,129482752.000000
1696108655.756,129486848.000000
1696108665.756,129490944.000000
1696108675.764,129499136.000000
1696108685.756,129650688.000000
1696108695.756,129703936.000000
1696108705.756,129708032.000000
1696108715.756,129699840.000000
1696108725.756,129699840.000000
1696108735.764,129699840.000000
1696108745.770,129708032.000000
1696108755.756,129708032.000000
1696108765.756,129671168.000000
1696108775.756,129708032.000000
1696108785.756,129712128.000000
1696108795.756,129712128.000000
1696108805.756,129712128.000000
1696108815.756,129712128.000000
1696108825.756,129712128.000000
1696108835.756,129712128.000000
1696108845.756,129712128.000000
1696108855.756,129716224.000000
1696108865.756,129720320.000000
1696108875.756,129716224.000000
1696108885.756,129716224.000000
1696108895.756,129716224.000000
1696108905.756,129720320.000000
1696108915.759,129720320.000000
1696108925.760,129724416.000000
1696108935.757,129724416.000000
1696108945.756,129724416.000000
1696108955.756,129724416.000000
1696108965.756,129724416.000000
1696108975.756,129724416.000000
1696108985.758,129728512.000000
1696108995.756,129728512.000000
1696109005.756,129728512.000000
1696109015.757,129728512.000000
1696109025.756,129732608.000000
1696109035.756,129732608.000000
1696109045.763,129736704.000000
1696109055.756,129736704.000000
1696109065.756,129736704.000000
1696109075.756,129736704.000000
1696109085.756,129736704.000000
1696109095.756,129736704.000000
1696109105.756,129728512.000000
1696109115.756,129728512.000000
1696109125.756,129740800.000000
1696109135.756,129740800.000000
1696109145.756,129740800.000000
1696109155.756,129740800.000000
1696109165.756,129744896.000000
1696109175.756,129744896.000000
1696109185.756,129744896.000000
1696109195.756,129744896.000000
1696109205.756,129744896.000000
1696109215.756,129748992.000000
1696109225.756,129744896.000000
1696109235.756,129744896.000000
1696109245.756,129744896.000000
1696109255.760,129748992.000000
1696109265.757,129748992.000000
1696109275.756,129753088.000000
1696109285.756,129753088.000000
1696109295.756,129753088.000000
1696109305.757,129753088.000000
1696109315.756,129753088.000000
1696109325.756,129753088.000000
1696109335.756,129753088.000000
1696109345.756,129761280.000000
1696109355.756,129761280.000000
1696109365.756,129761280.000000
1696109375.757,129765376.000000
1696109385.756,129769472.000000
1696109395.756,129777664.000000
1696109405.756,129781760.000000
1696109415.760,129777664.000000
1696109425.760,129777664.000000
1696109435.757,129777664.000000
1696109445.756,129777664.000000
1696109455.756,129777664.000000
1696109465.756,129806336.000000
1696109475.756,129835008.000000
1696109485.756,129863680.000000
1696109495.756,129863680.000000
1696109505.756,129875968.000000
1696109515.756,129884160.000000
1696109525.756,129884160.000000
1696109535.761,129966080.000000
1696109545.756,129966080.000000
1696109555.756,129966080.000000
1696109565.756,129966080.000000
1696109575.756,129966080.000000
1696109585.756,129966080.000000
1696109595.756,129970176.000000
1696109605.756,129970176.000000
1696109615.756,129978368.000000
1696109625.756,130002944.000000
1696109635.756,130007040.000000
