timestamp,label_original,label_original_confidence,label_noised,label_noised_confidence,label_denoised,label_denoised_confidence,confidence_difference
1695963889066,Earth,0.946156,Bad,0.596928,Earth,0.899453,-0.046703
1695964476824,Earth,0.874889,Bad,0.57927,Earth,0.909169,0.03428
