epoch,value
1696097411.213,10846208.000000
1696097421.155,10944512.000000
1696097431.155,10960896.000000
1696097441.155,10969088.000000
1696097451.155,10969088.000000
1696097461.155,10969088.000000
1696097471.155,10969088.000000
1696097481.155,10969088.000000
1696097491.155,10969088.000000
1696097501.155,10973184.000000
1696097511.155,10973184.000000
1696097521.155,10977280.000000
1696097531.155,10973184.000000
1696097541.156,10973184.000000
1696097551.155,10973184.000000
1696097561.155,10973184.000000
1696097571.155,10973184.000000
1696097581.155,10973184.000000
1696097591.155,10973184.000000
1696097601.155,10973184.000000
1696097611.155,10973184.000000
1696097621.155,10977280.000000
1696097631.155,10981376.000000
1696097641.155,10977280.000000
1696097651.155,10977280.000000
1696097661.155,10977280.000000
1696097671.155,10977280.000000
1696097681.155,10977280.000000
1696097691.155,10977280.000000
1696097701.155,10977280.000000
1696097711.155,10977280.000000
1696097721.155,10977280.000000
1696097731.155,10977280.000000
1696097741.155,10977280.000000
1696097751.155,10985472.000000
1696097761.155,10985472.000000
1696097771.155,10981376.000000
1696097781.155,10981376.000000
1696097791.155,10977280.000000
1696097801.155,10977280.000000
1696097811.155,10977280.000000
1696097821.155,10977280.000000
1696097831.155,10977280.000000
1696097841.155,10977280.000000
1696097851.155,10977280.000000
1696097861.155,10985472.000000
1696097871.155,10989568.000000
1696097881.155,10985472.000000
1696097891.155,10985472.000000
1696097901.155,10985472.000000
1696097911.155,10985472.000000
1696097921.155,10985472.000000
1696097931.155,10985472.000000
1696097941.155,10985472.000000
1696097951.155,10985472.000000
1696097961.155,10985472.000000
1696097971.155,10985472.000000
1696097981.155,10997760.000000
1696097991.155,10993664.000000
1696098001.155,10989568.000000
1696098011.155,10985472.000000
1696098021.155,10985472.000000
1696098031.155,10985472.000000
1696098041.155,10985472.000000
1696098051.155,10985472.000000
1696098061.155,10985472.000000
1696098071.155,10985472.000000
1696098081.155,10985472.000000
1696098091.155,10985472.000000
1696098101.155,10989568.000000
1696098111.155,10993664.000000
1696098121.155,10997760.000000
1696098131.155,10993664.000000
1696098141.155,10993664.000000
1696098151.155,10993664.000000
1696098161.155,10993664.000000
1696098171.155,10993664.000000
1696098181.155,10993664.000000
1696098191.155,10993664.000000
1696098201.155,10993664.000000
1696098211.155,10993664.000000
1696098221.155,11014144.000000
1696098231.155,11001856.000000
1696098241.155,11001856.000000
1696098251.155,11001856.000000
1696098261.155,11001856.000000
1696098271.155,11001856.000000
1696098281.155,11001856.000000
1696098291.155,11001856.000000
1696098301.155,11001856.000000
1696098311.155,11001856.000000
1696098321.155,11001856.000000
1696098331.155,11001856.000000
1696098341.155,11001856.000000
1696098351.155,11010048.000000
1696098361.160,11005952.000000
1696098371.155,11005952.000000
1696098381.155,11005952.000000
1696098391.155,11005952.000000
1696098401.160,11005952.000000
1696098411.160,11005952.000000
1696098421.155,11005952.000000
1696098431.155,11005952.000000
1696098441.155,11005952.000000
1696098451.155,11005952.000000
1696098461.155,11010048.000000
1696098471.155,11010048.000000
1696098481.155,11022336.000000
1696098491.155,11014144.000000
1696098501.161,11014144.000000
1696098511.155,11014144.000000
1696098521.155,11014144.000000
1696098531.155,11014144.000000
1696098541.160,11014144.000000
1696098551.160,11014144.000000
1696098561.155,11014144.000000
1696098571.155,11014144.000000
1696098581.155,11022336.000000
1696098591.155,11018240.000000
1696098601.155,11038720.000000
1696098611.155,11034624.000000
1696098621.155,11034624.000000
1696098631.155,11030528.000000
1696098641.155,11026432.000000
1696098651.155,11026432.000000
1696098661.155,11026432.000000
1696098671.155,11026432.000000
1696098681.160,11026432.000000
1696098691.160,11026432.000000
1696098701.155,11034624.000000
1696098711.155,11026432.000000
1696098721.155,11022336.000000
1696098731.155,11018240.000000
1696098741.155,11018240.000000
1696098751.155,11018240.000000
1696098761.155,11018240.000000
1696098771.155,11018240.000000
1696098781.155,11018240.000000
1696098791.155,11018240.000000
1696098801.155,11018240.000000
1696098811.155,11018240.000000
1696098821.155,11030528.000000
1696098831.155,11018240.000000
1696098841.155,11030528.000000
1696098851.155,11022336.000000
1696098861.155,11018240.000000
1696098871.155,11018240.000000
1696098881.155,11018240.000000
1696098891.155,11018240.000000
1696098901.155,11018240.000000
1696098911.155,11018240.000000
1696098921.155,11018240.000000
1696098931.155,11018240.000000
1696098941.155,11022336.000000
1696098951.155,11030528.000000
1696098961.155,11030528.000000
1696098971.155,11030528.000000
1696098981.155,11026432.000000
1696098991.155,11026432.000000
1696099001.155,11026432.000000
1696099011.155,11026432.000000
1696099021.155,11026432.000000
1696099031.155,11026432.000000
1696099041.155,11026432.000000
1696099051.155,11026432.000000
1696099061.155,11038720.000000
1696099071.155,11034624.000000
1696099081.155,11034624.000000
1696099091.155,11030528.000000
1696099101.155,11030528.000000
1696099111.155,11030528.000000
1696099121.155,11030528.000000
1696099131.155,11030528.000000
1696099141.155,11030528.000000
1696099151.155,11030528.000000
1696099161.155,11030528.000000
1696099171.155,11030528.000000
1696099181.155,11034624.000000
1696099191.155,11038720.000000
1696099201.155,11030528.000000
1696099211.155,11030528.000000
1696099221.155,11030528.000000
1696099231.155,11030528.000000
1696099241.155,11030528.000000
1696099251.155,11030528.000000
1696099261.155,11030528.000000
1696099271.155,11030528.000000
1696099281.155,11030528.000000
1696099291.155,11030528.000000
1696099301.155,11042816.000000
1696099311.155,11038720.000000
1696099321.156,11055104.000000
1696099331.155,11055104.000000
1696099341.158,11055104.000000
1696099351.155,11051008.000000
1696099361.155,11051008.000000
1696099371.155,11051008.000000
1696099381.155,11051008.000000
1696099391.155,11051008.000000
1696099401.156,11051008.000000
1696099411.155,11051008.000000
1696099421.155,11051008.000000
1696099431.155,11046912.000000
1696099441.156,11046912.000000
1696099451.155,11046912.000000
1696099461.155,11046912.000000
1696099471.155,11046912.000000
1696099481.168,11046912.000000
