filename,label,confidence,keep,gain_r,gain_g,gain_b,exposure,acq_ts,acq_dt,ref_dt,tle_age,lat,lng,h,tle_ref_line1,tle_ref_line2
img_msec_1694083085840_2,bad,0.84971799999999997,False,8,8,8,2,1694083085840,2023/9/7 10:38:06,2023/9/3 19:12:16,3.6429417981416918,5.0459973366250885,-65.947716738520867,457756.6875,1 44878U 19092F   23246.80018135  .00033806  00000+0  88886-3 0  9995,2 44878  97.4737  76.7824 0007796 205.7459 154.3399 15.38483210205865
img_msec_1694083099921_2,bad,0.84971799999999997,False,8,8,8,2,1694083099921,2023/9/7 10:38:20,2023/9/3 19:12:16,3.6431047726800898,5.9394569432753945,-66.124775732375113,457705.09375,1 44878U 19092F   23246.80018135  .00033806  00000+0  88886-3 0  9995,2 44878  97.4737  76.7824 0007796 205.7459 154.3399 15.38483210205865
img_msec_1694083114082_2,bad,0.89575499999999997,False,8,8,8,2,1694083114082,2023/9/7 10:38:34,2023/9/3 19:12:16,3.6432686731423019,6.837993514913137,-66.30322125463087,457660.78125,1 44878U 19092F   23246.80018135  .00033806  00000+0  88886-3 0  9995,2 44878  97.4737  76.7824 0007796 205.7459 154.3399 15.38483210205865
img_msec_1694083137921_2,earth,0.68042000000000002,False,8,8,8,2,1694083137921,2023/9/7 10:38:58,2023/9/3 19:12:16,3.6435445874958532,8.3506055009568687,-66.604692144216884,457603.25,1 44878U 19092F   23246.80018135  .00033806  00000+0  88886-3 0  9995,2 44878  97.4737  76.7824 0007796 205.7459 154.3399 15.38483210205865
img_msec_1694083174961_2,bad,0.61619500000000005,False,8,8,8,2,1694083174961,2023/9/7 10:39:35,2023/9/3 19:12:16,3.643973291196744,10.70077455661529,-67.076350857352125,457555.78125,1 44878U 19092F   23246.80018135  .00033806  00000+0  88886-3 0  9995,2 44878  97.4737  76.7824 0007796 205.7459 154.3399 15.38483210205865
img_msec_1694083297523_2,bad,0.80723299999999998,False,8,8,8,2,1694083297523,2023/9/7 10:41:38,2023/9/3 19:12:16,3.645391832862515,18.475822214329988,-68.679491878202498,457745.96875,1 44878U 19092F   23246.80018135  .00033806  00000+0  88886-3 0  9995,2 44878  97.4737  76.7824 0007796 205.7459 154.3399 15.38483210205865
img_msec_1694083645602_2,bad,0.87826199999999999,False,8,8,8,2,1694083645602,2023/9/7 10:47:26,2023/9/3 19:12:16,3.649420524998277,40.514260854454868,-74.056619773997568,460490.46875,1 44878U 19092F   23246.80018135  .00033806  00000+0  88886-3 0  9995,2 44878  97.4737  76.7824 0007796 205.7459 154.3399 15.38483210205865
img_msec_1694083677360_2,earth,0.69971300000000003,True,8,8,8,2,1694083677360,2023/9/7 10:47:57,2023/9/3 19:12:16,3.6497880944370991,42.518296413544554,-74.661555968407257,460832.5625,1 44878U 19092F   23246.80018135  .00033806  00000+0  88886-3 0  9995,2 44878  97.4737  76.7824 0007796 205.7459 154.3399 15.38483210205865
img_msec_1694083749762_2,earth,0.64507999999999999,False,8,8,8,2,1694083749762,2023/9/7 10:49:10,2023/9/3 19:12:16,3.6506260805545026,47.079377212968595,-76.165235774563897,461622.375,1 44878U 19092F   23246.80018135  .00033806  00000+0  88886-3 0  9995,2 44878  97.4737  76.7824 0007796 205.7459 154.3399 15.38483210205865
img_msec_1694083782400_2,earth,0.889316,True,8,8,8,2,1694083782400,2023/9/7 10:49:42,2023/9/3 19:12:16,3.6510038351771072,49.131118228316232,-76.912151111250637,461976.0,1 44878U 19092F   23246.80018135  .00033806  00000+0  88886-3 0  9995,2 44878  97.4737  76.7824 0007796 205.7459 154.3399 15.38483210205865
img_msec_1694083857441_2,bad,0.67291800000000002,False,8,8,8,2,1694083857441,2023/9/7 10:50:57,2023/9/3 19:12:16,3.65187236526981,53.834700679488833,-78.844582382176498,462762.03125,1 44878U 19092F   23246.80018135  .00033806  00000+0  88886-3 0  9995,2 44878  97.4737  76.7824 0007796 205.7459 154.3399 15.38483210205865
img_msec_1694083997601_2,bad,0.89015200000000005,False,8,8,8,2,1694083997601,2023/9/7 10:53:18,2023/9/3 19:12:16,3.6534945875027915,62.537676493500307,-83.712990958399843,464024.46875,1 44878U 19092F   23246.80018135  .00033806  00000+0  88886-3 0  9995,2 44878  97.4737  76.7824 0007796 205.7459 154.3399 15.38483210205865
img_msec_1694084029201_2,bad,0.56565900000000002,False,8,8,8,2,1694084029201,2023/9/7 10:53:49,2023/9/3 19:12:16,3.6538603282388067,64.475763161058936,-85.171823742466188,464254.53125,1 44878U 19092F   23246.80018135  .00033806  00000+0  88886-3 0  9995,2 44878  97.4737  76.7824 0007796 205.7459 154.3399 15.38483210205865
img_msec_1694084069041_2,earth,0.53499300000000005,False,8,8,8,2,1694084069041,2023/9/7 10:54:29,2023/9/3 19:12:16,3.6543214393459493,66.899346505011238,-87.304659593829399,464508.84375,1 44878U 19092F   23246.80018135  .00033806  00000+0  88886-3 0  9995,2 44878  97.4737  76.7824 0007796 205.7459 154.3399 15.38483210205865
img_msec_1694084105519_2,earth,0.67103800000000002,False,8,8,8,2,1694084105519,2023/9/7 10:55:06,2023/9/3 19:12:16,3.6547436384207685,69.09277296450162,-89.631520628945154,464703.625,1 44878U 19092F   23246.80018135  .00033806  00000+0  88886-3 0  9995,2 44878  97.4737  76.7824 0007796 205.7459 154.3399 15.38483210205865
img_msec_1694084162162_2,earth,0.87565300000000001,True,8,8,8,2,1694084162162,2023/9/7 10:56:02,2023/9/3 19:12:16,3.6553992287008441,72.427838223002965,-94.258256621765938,464927.34375,1 44878U 19092F   23246.80018135  .00033806  00000+0  88886-3 0  9995,2 44878  97.4737  76.7824 0007796 205.7459 154.3399 15.38483210205865
