epoch,value
1696111802.594,11689984.000000
1696111812.557,11714560.000000
1696111822.559,11730944.000000
1696111832.558,11730944.000000
1696111842.559,11739136.000000
1696111852.558,11739136.000000
1696111862.560,11739136.000000
1696111872.560,11739136.000000
1696111882.558,11739136.000000
1696111892.560,11739136.000000
1696111902.557,11751424.000000
1696111912.557,11755520.000000
1696111922.557,11751424.000000
1696111932.561,11747328.000000
1696111942.557,11747328.000000
1696111952.583,11747328.000000
1696111962.557,11747328.000000
1696111972.558,11743232.000000
1696111982.569,11743232.000000
1696111992.560,11743232.000000
1696112002.573,11743232.000000
1696112012.564,11743232.000000
1696112022.559,11747328.000000
1696112032.561,11747328.000000
1696112042.570,11747328.000000
1696112052.560,11747328.000000
1696112062.564,11747328.000000
1696112072.557,11747328.000000
1696112082.558,11747328.000000
1696112092.557,11747328.000000
1696112102.561,11747328.000000
1696112112.557,11747328.000000
1696112122.557,11747328.000000
1696112132.563,11747328.000000
1696112142.562,11759616.000000
1696112152.560,11751424.000000
1696112162.557,11767808.000000
1696112172.567,11759616.000000
1696112182.557,11759616.000000
1696112192.565,11759616.000000
1696112202.557,11751424.000000
1696112212.557,11751424.000000
1696112222.558,11751424.000000
1696112232.559,11751424.000000
1696112242.561,11751424.000000
1696112252.557,11751424.000000
1696112262.558,11759616.000000
1696112272.557,11767808.000000
1696112282.557,11763712.000000
1696112292.558,11755520.000000
1696112302.557,11755520.000000
1696112312.557,11755520.000000
1696112322.560,11755520.000000
1696112332.558,11755520.000000
1696112342.557,11755520.000000
1696112352.561,11755520.000000
1696112362.566,11755520.000000
1696112372.560,11755520.000000
1696112382.571,11759616.000000
1696112392.565,11767808.000000
1696112402.563,11767808.000000
1696112412.580,11767808.000000
1696112422.572,11759616.000000
1696112432.565,11759616.000000
1696112442.557,11759616.000000
1696112452.558,11759616.000000
1696112462.557,11759616.000000
1696112472.558,11759616.000000
1696112482.557,11759616.000000
1696112492.557,11759616.000000
1696112502.559,11776000.000000
1696112512.558,11780096.000000
1696112522.560,11771904.000000
1696112532.557,11771904.000000
1696112542.558,11767808.000000
1696112552.567,11767808.000000
1696112562.562,11767808.000000
1696112572.575,11763712.000000
1696112582.558,11763712.000000
1696112592.560,11763712.000000
1696112602.558,11763712.000000
1696112612.558,11763712.000000
1696112622.557,11771904.000000
1696112632.578,11780096.000000
1696112642.559,11771904.000000
1696112652.557,11771904.000000
1696112662.557,11771904.000000
1696112672.565,11767808.000000
1696112682.566,11767808.000000
1696112692.558,11767808.000000
1696112702.558,11767808.000000
1696112712.562,11767808.000000
1696112722.569,11767808.000000
1696112732.559,11767808.000000
1696112742.560,11776000.000000
1696112752.565,11776000.000000
1696112762.572,11776000.000000
1696112772.557,11771904.000000
1696112782.558,11771904.000000
1696112792.558,11771904.000000
1696112802.558,11771904.000000
1696112812.559,11771904.000000
1696112822.558,11771904.000000
1696112832.558,11771904.000000
1696112842.557,11771904.000000
